Question Title,Question Slug,Question ID,Question Text,Topic Tagged text,Topic Tagged ID,Difficulty Level,Success Rate,total submission,total accepted,company tag,Likes,Dislikes,Hints,Similar Questions ID,Similar Questions Text
Minimum Cost to Cut a Stick,minimum-cost-to-cut-a-stick,1669,"Given a wooden stick of length n units. The stick is labelled from 0 to n. For example, a stick of length 6 is labelled as follows: Given an integer array cuts where cuts[i] denotes a position you should perform a cut at. You should perform the cuts in order, you can change the order of the cuts as you wish. The cost of one cut is the length of the stick to be cut, the total cost is the sum of costs of all cuts. When you cut a stick, it will be split into two smaller sticks (i.e. the sum of their lengths is the length of the stick before the cut). Please refer to the first example for a better explanation. Return the minimum total cost of the cuts. ","Array,Dynamic Programming","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEz",Hard,54.9,40030,21995,,1134,23,"Build a dp array where dp[i][j] is the minimum cost to achieve all the cuts between i and j. When you try to get the minimum cost between i and j, try all possible cuts k between them, dp[i][j] = min(dp[i][k] + dp[k][j]) + (j - i) for all possible cuts k between them.",2251,Number of Ways to Divide a Long Corridor
The Most Similar Path in a Graph,the-most-similar-path-in-a-graph,1687,,"Dynamic Programming,Graph","VG9waWNUYWdOb2RlOjEz,VG9waWNUYWdOb2RlOjI0",Hard,56.9,23499,13363,,285,135,Create an array dp where dp[i][j] is the min edit distance for the path starting at node i and compared to index j of the targetPath. Traverse the dp array to obtain a valid answer.,,
The Most Recent Orders for Each Product,the-most-recent-orders-for-each-product,1688,,Database,VG9waWNUYWdOb2RlOjYxMDQz,Medium,67.6,18317,12388,,60,5,,"1671,1735","The Most Recent Three Orders,The Most Frequently Ordered Products for Each Customer"
Three Consecutive Odds,three-consecutive-odds,1293,,Array,VG9waWNUYWdOb2RlOjU=,Easy,64.1,77136,49466,,351,46,Check every three consecutive numbers in the array for parity.,,
Minimum Operations to Make Array Equal,minimum-operations-to-make-array-equal,1674,"You have an array arr of length n where arr[i] = (2 * i) + 1 for all valid values of i (i.e., 0 <= i < n). In one operation, you can select two indices x and y where 0 <= x, y < n and subtract 1 from arr[x] and add 1 to arr[y] (i.e., perform arr[x] -=1 and arr[y] += 1). The goal is to make all the elements of the array equal. It is guaranteed that all the elements of the array can be made equal using some operations. Given an integer n, the length of the array, return the minimum number of operations needed to make all the elements of arr equal. ",Math,VG9waWNUYWdOb2RlOjg=,Medium,80.8,80139,64778,,785,135,"Build the array arr using the given formula, define target = sum(arr) / n What is the number of operations needed to convert arr so that all elements equal target ?",,
Magnetic Force Between Two Balls,magnetic-force-between-two-balls,1675,"In the universe Earth C-137, Rick discovered a special form of magnetic force between two balls if they are put in his new invented basket. Rick has n empty baskets, the ith basket is at position[i], Morty has m balls and needs to distribute the balls into the baskets such that the minimum magnetic force between any two balls is maximum. Rick stated that magnetic force between two different balls at positions x and y is |x - y|. Given the integer array position and the integer m. Return the required force. ","Array,Binary Search,Sorting","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEx,VG9waWNUYWdOb2RlOjYxMDQ5",Medium,54.5,47462,25844,,1106,78,If you can place balls such that the answer is x then you can do it for y where y < x. Similarly if you cannot place balls such that the answer is x then you can do it for y where y > x. Binary search on the answer and greedily see if it is possible.,2188,Minimized Maximum of Products Distributed to Any Store
Minimum Number of Days to Eat N Oranges,minimum-number-of-days-to-eat-n-oranges,1676,"There are n oranges in the kitchen and you decided to eat some of these oranges every day as follows: You can only choose one of the actions per day. Given the integer n, return the minimum number of days to eat n oranges. ","Dynamic Programming,Memoization","VG9waWNUYWdOb2RlOjEz,VG9waWNUYWdOb2RlOjMz",Hard,32.8,66432,21796,,643,41,"In each step, choose between 2 options:
minOranges = 1 + min( (n%2) + f(n/2), (n%3) + f(n/3) )
where f(n) is the minimum number of days to eat n oranges.",,
Strings Differ by One Character,strings-differ-by-one-character,1697,,"Hash Table,String,Rolling Hash,Hash Function","VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjU2NTk4,VG9waWNUYWdOb2RlOjYxMDY1",Medium,59.5,21660,12897,,230,12,"BruteForce, check all pairs and verify if they differ in one character. O(n^2 * m) where n is the number of words and m is the length of each string. O(m^2 * n), Use hashset, to insert all possible combinations adding a character ""*"". For example: If dict[i] = ""abc"", insert (""*bc"", ""a*c"" and ""ab*"").",2256,Count Words Obtained After Adding a Letter
Bank Account Summary,bank-account-summary,1702,,Database,VG9waWNUYWdOb2RlOjYxMDQz,Medium,53.4,19506,10424,,87,21,,,
Thousand Separator,thousand-separator,1660,"Given an integer n, add a dot (""."") as the thousands separator and return it in string format. ",String,VG9waWNUYWdOb2RlOjEw,Easy,55.9,58728,32849,,328,15,Scan from the back of the integer and use dots to connect blocks with length 3 except the last block.,,
Minimum Number of Vertices to Reach All Nodes,minimum-number-of-vertices-to-reach-all-nodes,1661,"Given a directed acyclic graph, with n vertices numbered from 0 to n-1, and an array edges where edges[i] = [fromi, toi] represents a directed edge from node fromi to node toi. Find the smallest set of vertices from which all nodes in the graph are reachable. It's guaranteed that a unique solution exists. Notice that you can return the vertices in any order. ",Graph,VG9waWNUYWdOb2RlOjI0,Medium,78.6,72692,57103,,1369,60,A node that does not have any incoming edge can only be reached by itself. Any other node with incoming edges can be reached from some other node. We only have to count the number of nodes with zero incoming edges.,,
Minimum Numbers of Function Calls to Make Target Array,minimum-numbers-of-function-calls-to-make-target-array,1662,You are given an integer array nums. You have an integer array arr of the same length with all values set to 0 initially. You also have the following modify function: You want to use the modify function to covert arr to nums using the minimum number of calls. Return the minimum number of function calls to make nums from arr. The test cases are generated so that the answer fits in a 32-bit signed integer. ,"Array,Greedy","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjE3",Medium,64.0,23658,15140,,413,22,"Work backwards: try to go from nums to arr. You should try to divide by 2 as much as possible, but you can only divide by 2 if everything is even.",,
Detect Cycles in 2D Grid,detect-cycles-in-2d-grid,1663,"Given a 2D array of characters grid of size m x n, you need to find if there exists any cycle consisting of the same value in grid. A cycle is a path of length 4 or more in the grid that starts and ends at the same cell. From a given cell, you can move to one of the cells adjacent to it - in one of the four directions (up, down, left, or right), if it has the same value of the current cell. Also, you cannot move to the cell that you visited in your last move. For example, the cycle (1, 1) -> (1, 2) -> (1, 1) is invalid because from (1, 2) we visited (1, 1) which was the last visited cell. Return true if any cycle of the same value exists in grid, otherwise, return false. ","Array,Depth-First Search,Breadth-First Search,Union Find,Matrix","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjIx,VG9waWNUYWdOb2RlOjIy,VG9waWNUYWdOb2RlOjIz,VG9waWNUYWdOb2RlOjYxMDUz",Medium,47.9,48472,23236,,609,21,Keep track of the parent (previous position) to avoid considering an invalid path. Use DFS or BFS and keep track of visited cells to see if there is a cycle.,,
Most Visited Sector in  a Circular Track,most-visited-sector-in-a-circular-track,1682,"Given an integer n and an integer array rounds. We have a circular track which consists of n sectors labeled from 1 to n. A marathon will be held on this track, the marathon consists of m rounds. The ith round starts at sector rounds[i - 1] and ends at sector rounds[i]. For example, round 1 starts at sector rounds[0] and ends at sector rounds[1] Return an array of the most visited sectors sorted in ascending order. Notice that you circulate the track in ascending order of sector numbers in the counter-clockwise direction (See the first example). ","Array,Simulation","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjYxMDU1",Easy,58.1,36263,21075,,202,427,"For each round increment the visits of the sectors visited during the marathon with 1. Determine the max number of visits, and return any sector visited the max number of visits.",,
Maximum Number of Coins You Can Get,maximum-number-of-coins-you-can-get,1683,"There are 3n piles of coins of varying size, you and your friends will take piles of coins as follows: Given an array of integers piles where piles[i] is the number of coins in the ith pile. Return the maximum number of coins that you can have. ","Array,Math,Greedy,Sorting,Game Theory","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjE3,VG9waWNUYWdOb2RlOjYxMDQ5,VG9waWNUYWdOb2RlOjYxMDcz",Medium,78.2,57647,45094,,617,90,"Which pile of coins will you never be able to pick up? Bob is forced to take the last pile of coins, no matter what it is. Which pile should you give to him?",,
Find Latest Group of Size M,find-latest-group-of-size-m,1684,"Given an array arr that represents a permutation of numbers from 1 to n. You have a binary string of size n that initially has all its bits set to zero. At each step i (assuming both the binary string and arr are 1-indexed) from 1 to n, the bit at position arr[i] is set to 1. You are also given an integer m. Find the latest step at which there exists a group of ones of length m. A group of ones is a contiguous substring of 1's such that it cannot be extended in either direction. Return the latest step at which there exists a group of ones of length exactly m. If no such group exists, return -1. ","Array,Binary Search,Simulation","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEx,VG9waWNUYWdOb2RlOjYxMDU1",Medium,40.7,30264,12307,,443,93,"Since the problem asks for the latest step, can you start the searching from the end of arr? Use a map to store the current “1” groups. At each step (going backwards) you need to split one group and update the map.",,
Stone Game V,stone-game-v,1685,"There are several stones arranged in a row, and each stone has an associated value which is an integer given in the array stoneValue. In each round of the game, Alice divides the row into two non-empty rows (i.e. left row and right row), then Bob calculates the value of each row which is the sum of the values of all the stones in this row. Bob throws away the row which has the maximum value, and Alice's score increases by the value of the remaining row. If the value of the two rows are equal, Bob lets Alice decide which row will be thrown away. The next round starts with the remaining row. The game ends when there is only one stone remaining. Alice's is initially zero. Return the maximum score that Alice can obtain. ","Array,Math,Dynamic Programming,Game Theory","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjEz,VG9waWNUYWdOb2RlOjYxMDcz",Hard,40.9,30952,12652,,355,58,"We need to try all possible divisions for the current row to get the max score. As calculating all possible divisions will lead us to calculate some sub-problems more than once, we need to think of dynamic programming.","909,1240,1522,1617,1788,1808,2002,2156","Stone Game,Stone Game II,Stone Game III,Stone Game IV,Stone Game VI,Stone Game VII,Stone Game VIII,Stone Game IX"
Put Boxes Into the Warehouse I,put-boxes-into-the-warehouse-i,1703,,"Array,Greedy,Sorting","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjE3,VG9waWNUYWdOb2RlOjYxMDQ5",Medium,64.6,15844,10230,,227,19,"Sort the boxes in ascending order, try to process the box with the smallest height first.",1719,Put Boxes Into the Warehouse II
Unique Orders and Customers Per Month,unique-orders-and-customers-per-month,1712,,Database,VG9waWNUYWdOb2RlOjYxMDQz,Easy,83.2,16986,14128,,53,31,,,
Detect Pattern of Length M Repeated K or More Times,detect-pattern-of-length-m-repeated-k-or-more-times,1689,"Given an array of positive integers arr, find a pattern of length m that is repeated k or more times. A pattern is a subarray (consecutive sub-sequence) that consists of one or more values, repeated multiple times consecutively without overlapping. A pattern is defined by its length and the number of repetitions. Return true if there exists a pattern of length m that is repeated k or more times, otherwise return false. ","Array,Enumeration","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjYxMDY2",Easy,43.5,54950,23898,,463,83,"Use a three-layer loop to check all possible patterns by iterating through all possible starting positions, all indexes less than m, and if the character at the index is repeated k times.",1764,Maximum Repeating Substring
Maximum Length of Subarray With Positive Product,maximum-length-of-subarray-with-positive-product,1690,"Given an array of integers nums, find the maximum length of a subarray where the product of all its elements is positive. A subarray of an array is a consecutive sequence of zero or more values taken out of that array. Return the maximum length of a subarray with positive product. ","Array,Dynamic Programming,Greedy","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEz,VG9waWNUYWdOb2RlOjE3",Medium,42.9,104080,44627,,1312,23,"Split the whole array into subarrays by zeroes since a subarray with positive product cannot contain any zero. If the subarray has even number of negative numbers, the whole subarray has positive product. Otherwise, we have two choices, either - remove the prefix till the first negative element in this subarray, or remove the suffix starting from the last negative element in this subarray.",,
Minimum Number of Days to Disconnect Island,minimum-number-of-days-to-disconnect-island,1691,"You are given an m x n binary grid grid where 1 represents land and 0 represents water. An island is a maximal 4-directionally (horizontal or vertical) connected group of 1's. The grid is said to be connected if we have exactly one island, otherwise is said disconnected. In one day, we are allowed to change any single land cell (1) into a water cell (0). Return the minimum number of days to disconnect the grid. ","Array,Depth-First Search,Breadth-First Search,Matrix,Strongly Connected Component","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjIx,VG9waWNUYWdOb2RlOjIy,VG9waWNUYWdOb2RlOjYxMDUz,VG9waWNUYWdOb2RlOjYxMDg1",Hard,48.6,16911,8223,,377,121,Return 0 if the grid is already disconnected. Return 1 if changing a single land to water disconnect the island. Otherwise return 2. We can disconnect the grid within at most 2 days.,,
Number of Ways to Reorder Array to Get Same BST,number-of-ways-to-reorder-array-to-get-same-bst,1692,"Given an array nums that represents a permutation of integers from 1 to n. We are going to construct a binary search tree (BST) by inserting the elements of nums in order into an initially empty BST. Find the number of different ways to reorder nums so that the constructed BST is identical to that formed from the original array nums. Return the number of ways to reorder nums such that the BST formed is identical to the original BST formed from nums. Since the answer may be very large, return it modulo 109 + 7. ","Array,Math,Divide and Conquer,Dynamic Programming,Tree,Union Find,Binary Search Tree,Memoization,Combinatorics,Binary Tree","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjEy,VG9waWNUYWdOb2RlOjEz,VG9waWNUYWdOb2RlOjIw,VG9waWNUYWdOb2RlOjIz,VG9waWNUYWdOb2RlOjMw,VG9waWNUYWdOb2RlOjMz,VG9waWNUYWdOb2RlOjYxMDU2,VG9waWNUYWdOb2RlOjYxMDU3",Hard,49.2,19046,9367,,397,43,"Use a divide and conquer strategy. The first number will always be the root. Consider the numbers smaller and larger than the root separately. When merging the results together, how many ways can you order x elements in x+y positions?",,
Dot Product of Two Sparse Vectors,dot-product-of-two-sparse-vectors,1713,,"Array,Hash Table,Two Pointers,Design","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjk=,VG9waWNUYWdOb2RlOjI1",Medium,90.3,155256,140269,,792,99,"Because the vector is sparse, use a data structure that stores the index and value where the element is nonzero.",,
Warehouse Manager,warehouse-manager,1718,,Database,VG9waWNUYWdOb2RlOjYxMDQz,Easy,89.8,21707,19491,,84,8,,,
Matrix Diagonal Sum,matrix-diagonal-sum,1677,"Given a square matrix mat, return the sum of the matrix diagonals. Only include the sum of all the elements on the primary diagonal and all the elements on the secondary diagonal that are not part of the primary diagonal. ","Array,Matrix","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjYxMDUz",Easy,79.1,127163,100523,,1053,20,"There will be overlap of elements in the primary and secondary diagonals if and only if the length of the matrix is odd, which is at the center.",2254,Check if Every Row and Column Contains All Numbers
Number of Ways to Split a String,number-of-ways-to-split-a-string,1678,"Given a binary string s, you can split s into 3 non-empty strings s1, s2, and s3 where s1 + s2 + s3 = s. Return the number of ways s can be split such that the number of ones is the same in s1, s2, and s3. Since the answer may be too large, return it modulo 109 + 7. ","Math,String","VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjEw",Medium,32.0,59777,19152,,445,56,"There is no way if the sum (number of '1's) is not divisible by the number of splits. So sum%3 should be 0. Preffix s1 , and suffix s3 should have sum/3 characters '1'. Follow up: Can you generalize the problem with numbers between [-10^9, 10^9] such the sum between subarrays s1, s2, s3 are the same?",548,Split Array with Equal Sum
Shortest Subarray to be Removed to Make Array Sorted,shortest-subarray-to-be-removed-to-make-array-sorted,1679,"Given an integer array arr, remove a subarray (can be empty) from arr such that the remaining elements in arr are non-decreasing. Return the length of the shortest subarray to remove. A subarray is a contiguous subsequence of the array. ","Array,Two Pointers,Binary Search,Stack,Monotonic Stack","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjk=,VG9waWNUYWdOb2RlOjEx,VG9waWNUYWdOb2RlOjE1,VG9waWNUYWdOb2RlOjYxMDU0",Medium,35.3,50421,17815,,959,29,"The key is to find the longest non-decreasing subarray starting with the first element or ending with the last element, respectively. After removing some subarray, the result is the concatenation of a sorted prefix and a sorted suffix, where the last element of the prefix is smaller than the first element of the suffix.",,
Count All Possible Routes,count-all-possible-routes,1680,"You are given an array of distinct positive integers locations where locations[i] represents the position of city i. You are also given integers start, finish and fuel representing the starting city, ending city, and the initial amount of fuel you have, respectively. At each step, if you are at city i, you can pick any city j such that j != i and 0 <= j < locations.length and move to city j. Moving from city i to city j reduces the amount of fuel you have by |locations[i] - locations[j]|. Please notice that |x| denotes the absolute value of x. Notice that fuel cannot become negative at any point in time, and that you are allowed to visit any city more than once (including start and finish). Return the count of all possible routes from start to finish. Since the answer may be too large, return it modulo 109 + 7. ","Array,Dynamic Programming,Memoization","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEz,VG9waWNUYWdOb2RlOjMz",Hard,57.6,16965,9767,,351,18,Use dynamic programming to solve this problem with each state defined by the city index and fuel left. Since the array contains distinct integers fuel will always be spent in each move and so there can be no cycles.,,
Replace All ?'s to Avoid Consecutive Repeating Characters,replace-all-s-to-avoid-consecutive-repeating-characters,1698,"Given a string s containing only lowercase English letters and the '?' character, convert all the '?' characters into lowercase letters such that the final string does not contain any consecutive repeating characters. You cannot modify the non '?' characters. It is guaranteed that there are no consecutive repeating characters in the given string except for '?'. Return the final string after all the conversions (possibly zero) have been made. If there is more than one solution, return any of them. It can be shown that an answer is always possible with the given constraints. ",String,VG9waWNUYWdOb2RlOjEw,Easy,49.8,87583,43623,,379,144,"Processing string from left to right, whenever you get a ‘?’, check left character and right character, and select a character not equal to either of them Do take care to compare with replaced occurrence of ‘?’ when checking the left character.",,
Number of Ways Where Square of Number Is Equal to Product of Two Numbers,number-of-ways-where-square-of-number-is-equal-to-product-of-two-numbers,1699,"Given two arrays of integers nums1 and nums2, return the number of triplets formed (type 1 and type 2) under the following rules: ","Array,Hash Table,Math,Two Pointers","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjk=",Medium,39.3,38772,15221,,236,44,Precalculate the frequencies of all nums1[i]^2 and nums2[i]^2,,
Minimum Time to Make Rope Colorful,minimum-time-to-make-rope-colorful,1700,"Alice has n balloons arranged on a rope. You are given a 0-indexed string colors where colors[i] is the color of the ith balloon. Alice wants the rope to be colorful. She does not want two consecutive balloons to be of the same color, so she asks Bob for help. Bob can remove some balloons from the rope to make it colorful. You are given a 0-indexed integer array neededTime where neededTime[i] is the time (in seconds) that Bob needs to remove the ith balloon from the rope. Return the minimum time Bob needs to make the rope colorful. ","Array,String,Dynamic Programming,Greedy","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjEz,VG9waWNUYWdOb2RlOjE3",Medium,61.2,98424,60218,,971,40,Maintain the running sum and max value for repeated letters.,,
Remove Max Number of Edges to Keep Graph Fully Traversable,remove-max-number-of-edges-to-keep-graph-fully-traversable,1701,"Alice and Bob have an undirected graph of n nodes and 3 types of edges: Given an array edges where edges[i] = [typei, ui, vi] represents a bidirectional edge of type typei between nodes ui and vi, find the maximum number of edges you can remove so that after removing the edges, the graph can still be fully traversed by both Alice and Bob. The graph is fully traversed by Alice and Bob if starting from any node, they can reach all other nodes. Return the maximum number of edges you can remove, or return -1 if it's impossible for the graph to be fully traversed by Alice and Bob. ","Union Find,Graph","VG9waWNUYWdOb2RlOjIz,VG9waWNUYWdOb2RlOjI0",Hard,50.9,23892,12150,,619,5,"Build the network instead of removing extra edges. Suppose you have the final graph (after removing extra edges). Consider the subgraph with only the edges that Alice can traverse. What structure does this subgraph have? How many edges are there? Use disjoint set union data structure for both Alice and Bob. Always use Type 3 edges first, and connect the still isolated ones using other edges.",,
Put Boxes Into the Warehouse II,put-boxes-into-the-warehouse-ii,1719,,"Array,Greedy,Sorting","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjE3,VG9waWNUYWdOb2RlOjYxMDQ5",Medium,63.7,4888,3112,,133,2,"Try to put at least one box in the house pushing it from either side. Once you put one box to the house, you can solve the problem with the same logic used to solve version I. You have a warehouse open from the left only and a warehouse open from the right only.",1703,Put Boxes Into the Warehouse I
Customer Who Visited but Did Not Make Any Transactions,customer-who-visited-but-did-not-make-any-transactions,1724,Table: Visits  Table: Transactions  Write an SQL query to find the IDs of the users who visited without making any transactions and the number of times they made these types of visits. Return the result table sorted in any order. The query result format is in the following example. ,Database,VG9waWNUYWdOb2RlOjYxMDQz,Easy,89.8,22338,20062,,96,29,,1749,Sellers With No Sales
Special Positions in a Binary Matrix,special-positions-in-a-binary-matrix,1704,"Given an m x n binary matrix mat, return the number of special positions in mat. A position (i, j) is called special if mat[i][j] == 1 and all other elements in row i and column j are 0 (rows and columns are 0-indexed). ","Array,Matrix","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjYxMDUz",Easy,65.0,47176,30652,,424,18,"Keep track of 1s in each row and in each column. Then while iterating over matrix, if the current position is 1 and current row as well as current column contains exactly one occurrence of 1.",,
Count Unhappy Friends,count-unhappy-friends,1705,"You are given a list of preferences for n friends, where n is always even. For each person i, preferences[i] contains a list of friends sorted in the order of preference. In other words, a friend earlier in the list is more preferred than a friend later in the list. Friends in each list are denoted by integers from 0 to n-1. All the friends are divided into pairs. The pairings are given in a list pairs, where pairs[i] = [xi, yi] denotes xi is paired with yi and yi is paired with xi. However, this pairing may cause some of the friends to be unhappy. A friend x is unhappy if x is paired with y and there exists a friend u who is paired with v but: Return the number of unhappy friends. ","Array,Simulation","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjYxMDU1",Medium,57.8,27618,15961,,153,557,Create a matrix “rank” where rank[i][j] holds how highly friend ‘i' views ‘j’. This allows for O(1) comparisons between people,,
Min Cost to Connect All Points,min-cost-to-connect-all-points,1706,"You are given an array points representing integer coordinates of some points on a 2D-plane, where points[i] = [xi, yi]. The cost of connecting two points [xi, yi] and [xj, yj] is the manhattan distance between them: |xi - xj| + |yi - yj|, where |val| denotes the absolute value of val. Return the minimum cost to make all points connected. All points are connected if there is exactly one simple path between any two points. ","Array,Union Find,Minimum Spanning Tree","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjIz,VG9waWNUYWdOb2RlOjYxMDgz",Medium,61.4,90130,55366,,1216,46,"Connect each pair of points with a weighted edge, the weight being the manhattan distance between those points. The problem is now the cost of minimum spanning tree in graph with above edges.",2287,Minimum Number of Lines to Cover Points
Check If String Is Transformable With Substring Sort Operations,check-if-string-is-transformable-with-substring-sort-operations,1707,"Given two strings s and t, transform string s into string t using the following operation any number of times: Return true if it is possible to transform s into t. Otherwise, return false. A substring is a contiguous sequence of characters within a string. ","String,Greedy,Sorting","VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjE3,VG9waWNUYWdOb2RlOjYxMDQ5",Hard,48.3,12205,5895,,322,5,Suppose the first digit you need is 'd'. How can you determine if it's possible to get that digit there? Consider swapping adjacent characters to maintain relative ordering.,,
Binary Search Tree Iterator II,binary-search-tree-iterator-ii,1729,,"Stack,Tree,Design,Binary Search Tree,Binary Tree,Iterator","VG9waWNUYWdOb2RlOjE1,VG9waWNUYWdOb2RlOjIw,VG9waWNUYWdOb2RlOjI1,VG9waWNUYWdOb2RlOjMw,VG9waWNUYWdOb2RlOjYxMDU3,VG9waWNUYWdOb2RlOjYxMDY0",Medium,69.0,11678,8052,,180,22,The inorder traversal of a BST gives us the elements in a sorted order. We can use a stack to simulate the inorder traversal of the BST. We can use another stack as a buffer to store numbers returned from calls to next and use this buffer whenever prev is called.,173,Binary Search Tree Iterator
Bank Account Summary II,bank-account-summary-ii,1734,Table: Users  Table: Transactions  Write an SQL query to report the name and balance of users with a balance higher than 10000. The balance of an account is equal to the sum of the amounts of all transactions involving that account. Return the result table in any order. The query result format is in the following example. ,Database,VG9waWNUYWdOb2RlOjYxMDQz,Easy,90.0,22708,20443,,78,3,,,
Sum of All Odd Length Subarrays,sum-of-all-odd-length-subarrays,1693,"Given an array of positive integers arr, calculate the sum of all possible odd-length subarrays. A subarray is a contiguous subsequence of the array. Return the sum of all odd-length subarrays of arr. ","Array,Math,Prefix Sum","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjYxMDY4",Easy,83.4,110599,92214,,1901,155,"You can brute force – try every (i,j) pair, and if the length is odd, go through and add the sum to the answer.",,
Maximum Sum Obtained of Any Permutation,maximum-sum-obtained-of-any-permutation,1695,"We have an array of integers, nums, and an array of requests where requests[i] = [starti, endi]. The ith request asks for the sum of nums[starti] + nums[starti + 1] + ... + nums[endi - 1] + nums[endi]. Both starti and endi are 0-indexed. Return the maximum total sum of all requests among all permutations of nums. Since the answer may be too large, return it modulo 109 + 7. ","Array,Greedy,Sorting,Prefix Sum","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjE3,VG9waWNUYWdOb2RlOjYxMDQ5,VG9waWNUYWdOb2RlOjYxMDY4",Medium,36.2,33296,12069,,487,26,Indexes with higher frequencies should be bound with larger values,,
Make Sum Divisible by P,make-sum-divisible-by-p,1694,"Given an array of positive integers nums, remove the smallest subarray (possibly empty) such that the sum of the remaining elements is divisible by p. It is not allowed to remove the whole array. Return the length of the smallest subarray that you need to remove, or -1 if it's impossible. A subarray is defined as a contiguous block of elements in the array. ","Array,Hash Table,Prefix Sum","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjYxMDY4",Medium,28.2,55868,15733,,878,38,Use prefix sums to calculate the subarray sums. Suppose you know the remainder for the sum of the entire array. How does removing a subarray affect that remainder? What remainder does the subarray need to have in order to make the rest of the array sum up to be divisible by k? Use a map to keep track of the rightmost index for every prefix sum % p.,1016,Subarray Sums Divisible by K
Strange Printer II,strange-printer-ii,1696,"There is a strange printer with the following two special requirements: You are given a m x n matrix targetGrid, where targetGrid[row][col] is the color in the position (row, col) of the grid. Return true if it is possible to print the matrix targetGrid, otherwise, return false. ","Array,Graph,Topological Sort,Matrix","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjI0,VG9waWNUYWdOb2RlOjI2,VG9waWNUYWdOb2RlOjYxMDUz",Hard,56.6,10449,5919,,327,11,"Try thinking in reverse. Given the grid, how can you tell if a colour was painted last?",664,Strange Printer
Rearrange Spaces Between Words,rearrange-spaces-between-words,1714,"You are given a string text of words that are placed among some number of spaces. Each word consists of one or more lowercase English letters and are separated by at least one space. It's guaranteed that text contains at least one word. Rearrange the spaces so that there is an equal number of spaces between every pair of adjacent words and that number is maximized. If you cannot redistribute all the spaces equally, place the extra spaces at the end, meaning the returned string should be the same length as text. Return the string after rearranging the spaces. ",String,VG9waWNUYWdOb2RlOjEw,Easy,44.0,78867,34707,,258,231,Count the total number of spaces and words. Then use the integer division to determine the numbers of spaces to add between each word and at the end.,68,Text Justification
Split a String Into the Max Number of Unique Substrings,split-a-string-into-the-max-number-of-unique-substrings,1715,"Given a string s, return the maximum number of unique substrings that the given string can be split into. You can split string s into any list of non-empty substrings, where the concatenation of the substrings forms the original string. However, you must split the substrings such that all of them are unique. A substring is a contiguous sequence of characters within a string. ","Hash Table,String,Backtracking","VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjE0",Medium,54.2,37163,20134,,545,24,Use a set to keep track of which substrings have been used already Try each possible substring at every position and backtrack if a complete split is not possible,,
