Question Title,Question Slug,Question ID,Question Text,Topic Tagged text,Topic Tagged ID,Difficulty Level,Success Rate,total submission,total accepted,company tag,Likes,Dislikes,Hints,Similar Questions ID,Similar Questions Text
Longest Common Subsequence Between Sorted Arrays,longest-common-subsequence-between-sorted-arrays,2071,,"Array,Hash Table,Counting","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjYxMDYy",Medium,79.6,4217,3355,,91,3,Fix one array. Choose the next array and get the common elements. Use the common elements as the new fixed array and keep merging with the rest of the arrays.,21,Merge Two Sorted Lists
Check if All Characters Have Equal Number of Occurrences,check-if-all-characters-have-equal-number-of-occurrences,2053,"Given a string s, return true if s is a good string, or false otherwise. A string s is good if all the characters that appear in s have the same number of occurrences (i.e., the same frequency). ","Hash Table,String,Counting","VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjYxMDYy",Easy,77.1,43486,33510,,328,11,Build a dictionary containing the frequency of each character appearing in s Check if all values in the dictionary are the same.,2226,Rings and Rods
The Number of the Smallest Unoccupied Chair,the-number-of-the-smallest-unoccupied-chair,2054,"There is a party where n friends numbered from 0 to n - 1 are attending. There is an infinite number of chairs in this party that are numbered from 0 to infinity. When a friend arrives at the party, they sit on the unoccupied chair with the smallest number. When a friend leaves the party, their chair becomes unoccupied at the moment they leave. If another friend arrives at that same moment, they can sit in that chair. You are given a 0-indexed 2D integer array times where times[i] = [arrivali, leavingi], indicating the arrival and leaving times of the ith friend respectively, and an integer targetFriend. All arrival times are distinct. Return the chair number that the friend numbered targetFriend will sit on. ","Array,Heap (Priority Queue),Ordered Set","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjYxMDUw,VG9waWNUYWdOb2RlOjYxMDcw",Medium,38.9,27895,10846,,371,18,Sort times by arrival time. for each arrival_i find the smallest unoccupied chair and mark it as occupied until leaving_i.,,
Describe the Painting,describe-the-painting,2055,"There is a long and thin painting that can be represented by a number line. The painting was painted with multiple overlapping segments where each segment was painted with a unique color. You are given a 2D integer array segments, where segments[i] = [starti, endi, colori] represents the half-closed segment [starti, endi) with colori as the color. The colors in the overlapping segments of the painting were mixed when it was painted. When two or more colors mix, they form a new color that can be represented as a set of mixed colors. For the sake of simplicity, you should only output the sum of the elements in the set rather than the full set. You want to describe the painting with the minimum number of non-overlapping half-closed segments of these mixed colors. These segments can be represented by the 2D array painting where painting[j] = [leftj, rightj, mixj] describes a half-closed segment [leftj, rightj) with the mixed color sum of mixj. Return the 2D array painting describing the finished painting (excluding any parts that are not painted). You may return the segments in any order. A half-closed segment [a, b) is the section of the number line between points a and b including point a and not including point b. ","Array,Prefix Sum","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjYxMDY4",Medium,46.5,15676,7288,,275,16,Can we sort the segments in a way to help solve the problem? How can we dynamically keep track of the sum of the current segment(s)?,"2142,2297","Average Height of Buildings in Each Segment,Amount of New Area Painted Each Day"
Number of Visible People in a Queue,number-of-visible-people-in-a-queue,1305,"There are n people standing in a queue, and they numbered from 0 to n - 1 in left to right order. You are given an array heights of distinct integers where heights[i] represents the height of the ith person. A person can see another person to their right in the queue if everybody in between is shorter than both of them. More formally, the ith person can see the jth person if i < j and min(heights[i], heights[j]) > max(heights[i+1], heights[i+2], ..., heights[j-1]). Return an array answer of length n where answer[i] is the number of people the ith person can see to their right in the queue. ","Array,Stack,Monotonic Stack","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjE1,VG9waWNUYWdOb2RlOjYxMDU0",Hard,70.2,25244,17721,,742,14,"How to solve this problem in quadratic complexity ? For every subarray start at index i, keep finding new maximum values until a value larger than arr[i] is found. Since the limits are high, you need a linear solution. Use a stack to keep the values of the array sorted as you iterate the array from the end to the start. Keep popping from the stack the elements in sorted order until a value larger than arr[i] is found, these are the ones that person i can see.","1909,2227","Buildings With an Ocean View,Sum of Subarray Ranges"
Sum of Digits of String After Convert,sum-of-digits-of-string-after-convert,2076,"You are given a string s consisting of lowercase English letters, and an integer k. First, convert s into an integer by replacing each letter with its position in the alphabet (i.e., replace 'a' with 1, 'b' with 2, ..., 'z' with 26). Then, transform the integer by replacing it with the sum of its digits. Repeat the transform operation k times in total. For example, if s = ""zbax"" and k = 2, then the resulting integer would be 8 by the following operations: Return the resulting integer after performing the operations described above. ","String,Simulation","VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjYxMDU1",Easy,61.4,40801,25037,,267,30,"First, let's note that after the first transform the value will be at most 100 * 9 which is not much After The first transform, we can just do the rest of the transforms by brute force","202,258,2298","Happy Number,Add Digits,Count Integers With Even Digit Sum"
Largest Number After Mutating Substring,largest-number-after-mutating-substring,2077,"You are given a string num, which represents a large integer. You are also given a 0-indexed integer array change of length 10 that maps each digit 0-9 to another digit. More formally, digit d maps to digit change[d]. You may choose to mutate a single substring of num. To mutate a substring, replace each digit num[i] with the digit it maps to in change (i.e. replace num[i] with change[num[i]]). Return a string representing the largest possible integer after mutating (or choosing not to) a single substring of num. A substring is a contiguous sequence of characters within the string. ","Array,String,Greedy","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjE3",Medium,33.9,41615,14112,,139,163,"Should you change a digit if the new digit is smaller than the original? If changing the first digit and the last digit both make the number bigger, but you can only change one of them; which one should you change? Changing numbers closer to the front is always better",,
Maximum Compatibility Score Sum,maximum-compatibility-score-sum,2078,"There is a survey that consists of n questions where each question's answer is either 0 (no) or 1 (yes). The survey was given to m students numbered from 0 to m - 1 and m mentors numbered from 0 to m - 1. The answers of the students are represented by a 2D integer array students where students[i] is an integer array that contains the answers of the ith student (0-indexed). The answers of the mentors are represented by a 2D integer array mentors where mentors[j] is an integer array that contains the answers of the jth mentor (0-indexed). Each student will be assigned to one mentor, and each mentor will have one student assigned to them. The compatibility score of a student-mentor pair is the number of answers that are the same for both the student and the mentor. You are tasked with finding the optimal student-mentor pairings to maximize the sum of the compatibility scores. Given students and mentors, return the maximum compatibility score sum that can be achieved. ","Array,Dynamic Programming,Backtracking,Bit Manipulation,Bitmask","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEz,VG9waWNUYWdOb2RlOjE0,VG9waWNUYWdOb2RlOjE5,VG9waWNUYWdOb2RlOjYxMDc4",Medium,60.0,23285,13971,,442,9,Calculate the compatibility score for each student-mentor pair. Try every permutation of students with the original mentors array.,,
Delete Duplicate Folders in System,delete-duplicate-folders-in-system,2079,"Due to a bug, there are many duplicate folders in a file system. You are given a 2D array paths, where paths[i] is an array representing an absolute path to the ith folder in the file system. Two folders (not necessarily on the same level) are identical if they contain the same non-empty set of identical subfolders and underlying subfolder structure. The folders do not need to be at the root level to be identical. If two or more folders are identical, then mark the folders as well as all their subfolders. Once all the identical folders and their subfolders have been marked, the file system will delete all of them. The file system only runs the deletion once, so any folders that become identical after the initial deletion are not deleted. Return the 2D array ans containing the paths of the remaining folders after deleting all the marked folders. The paths may be returned in any order. ","Array,Hash Table,String,Trie,Hash Function","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjI3,VG9waWNUYWdOb2RlOjYxMDY1",Hard,58.6,7699,4513,,166,48,Can we use a trie to build the folder structure? Can we utilize hashing to hash the folder structures?,"609,652","Find Duplicate File in System,Find Duplicate Subtrees"
Strong Friendship,strong-friendship,2097,,Database,VG9waWNUYWdOb2RlOjYxMDQz,Medium,59.7,7590,4533,,74,33,,"1399,2046,2063","Page Recommendations,Page Recommendations II,Leetcodify Friends Recommendations"
Maximum of Minimum Values in All Subarrays,maximum-of-minimum-values-in-all-subarrays,2072,,"Array,Stack,Monotonic Stack","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjE1,VG9waWNUYWdOb2RlOjYxMDU0",Medium,51.0,2510,1280,,84,21,"Imagine the array is empty, and each element is coming to its index one by one, starting with the smallest element. For each coming element nums[i], calculate L and R, the indices of the first smallest elements on the left and the right respectively. The answer of the queries from 1 to R-L+1 will be at least this element.",,
All the Pairs With the Maximum Number of Common Followers,all-the-pairs-with-the-maximum-number-of-common-followers,2098,,Database,VG9waWNUYWdOb2RlOjYxMDQz,Medium,72.2,4817,3480,,28,3,,,
Three Divisors,three-divisors,2083,"Given an integer n, return true if n has exactly three positive divisors. Otherwise, return false. An integer m is a divisor of n if there exists an integer k such that n = k * m. ",Math,VG9waWNUYWdOb2RlOjg=,Easy,56.5,45242,25550,,218,15,You can count the number of divisors and just check that they are 3 Beware of the case of n equal 1 as some solutions might fail in it,2106,Find Greatest Common Divisor of Array
Maximum Number of Weeks for Which You Can Work,maximum-number-of-weeks-for-which-you-can-work,2084,"There are n projects numbered from 0 to n - 1. You are given an integer array milestones where each milestones[i] denotes the number of milestones the ith project has. You can work on the projects following these two rules: Once all the milestones of all the projects are finished, or if the only milestones that you can work on will cause you to violate the above rules, you will stop working. Note that you may not be able to finish every project's milestones due to these constraints. Return the maximum number of weeks you would be able to work on the projects without violating the rules mentioned above. ","Array,Greedy","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjE3",Medium,37.5,38006,14250,,387,98,Work on the project with the largest number of milestones as long as it is possible. Does the project with the largest number of milestones affect the number of weeks?,621,Task Scheduler
Minimum Garden Perimeter to Collect Enough Apples,minimum-garden-perimeter-to-collect-enough-apples,1295,"In a garden represented as an infinite 2D grid, there is an apple tree planted at every integer coordinate. The apple tree planted at an integer coordinate (i, j) has |i| + |j| apples growing on it. You will buy an axis-aligned square plot of land that is centered at (0, 0). Given an integer neededApples, return the minimum perimeter of a plot such that at least neededApples apples are inside or on the perimeter of that plot. The value of |x| is defined as: ","Math,Binary Search","VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjEx",Medium,52.4,20821,10911,,210,65,Find a formula for the number of apples inside a square with a side length L. Iterate over the possible lengths of the square until enough apples are collected.,,
Count Number of Special Subsequences,count-number-of-special-subsequences,2086,"A sequence is special if it consists of a positive number of 0s, followed by a positive number of 1s, then a positive number of 2s. Given an array nums (consisting of only integers 0, 1, and 2), return the number of different subsequences that are special. Since the answer may be very large, return it modulo 109 + 7. A subsequence of an array is a sequence that can be derived from the array by deleting some or no elements without changing the order of the remaining elements. Two subsequences are different if the set of indices chosen are different. ","Array,Dynamic Programming","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEz",Hard,50.9,14394,7326,,341,6,Can we first solve a simpler problem? Counting the number of subsequences with 1s followed by 0s. How can we keep track of the partially matched subsequences to help us find the answer?,,
Minimum Time For K Virus Variants to Spread,minimum-time-for-k-virus-variants-to-spread,2073,,"Array,Math,Binary Search,Geometry,Enumeration","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjEx,VG9waWNUYWdOb2RlOjM4,VG9waWNUYWdOb2RlOjYxMDY2",Hard,43.5,974,424,,16,5,"n is very small, how can we use that? What shape is the region when two viruses intersect?",,
Delete Characters to Make Fancy String,delete-characters-to-make-fancy-string,1302,"A fancy string is a string where no three consecutive characters are equal. Given a string s, delete the minimum possible number of characters from s to make it fancy. Return the final string after the deletion. It can be shown that the answer will always be unique. ",String,VG9waWNUYWdOb2RlOjEw,Easy,56.8,32711,18591,,215,10,"What's the optimal way to delete characters if three or more consecutive characters are equal? If three or more consecutive characters are equal, keep two of them and delete the rest.",,
Check if Move is Legal,check-if-move-is-legal,2080,"You are given a 0-indexed 8 x 8 grid board, where board[r][c] represents the cell (r, c) on a game board. On the board, free cells are represented by '.', white cells are represented by 'W', and black cells are represented by 'B'. Each move in this game consists of choosing a free cell and changing it to the color you are playing as (either white or black). However, a move is only legal if, after changing it, the cell becomes the endpoint of a good line (horizontal, vertical, or diagonal). A good line is a line of three or more cells (including the endpoints) where the endpoints of the line are one color, and the remaining cells in the middle are the opposite color (no cells in the line are free). You can find examples for good lines in the figure below: Given two integers rMove and cMove and a character color representing the color you are playing as (white or black), return true if changing cell (rMove, cMove) to color color is a legal move, or false if it is not legal. ","Array,Matrix,Enumeration","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjYxMDUz,VG9waWNUYWdOb2RlOjYxMDY2",Medium,43.4,16035,6962,,84,171,"For each line starting at the given cell check if it's a good line To do that iterate over all directions horizontal, vertical, and diagonals then check good lines naively",,
Minimum Total Space Wasted With K Resizing Operations,minimum-total-space-wasted-with-k-resizing-operations,2081,"You are currently designing a dynamic array. You are given a 0-indexed integer array nums, where nums[i] is the number of elements that will be in the array at time i. In addition, you are given an integer k, the maximum number of times you can resize the array (to any size). The size of the array at time t, sizet, must be at least nums[t] because there needs to be enough space in the array to hold all the elements. The space wasted at time t is defined as sizet - nums[t], and the total space wasted is the sum of the space wasted across every time t where 0 <= t < nums.length. Return the minimum total space wasted if you can resize the array at most k times. Note: The array can have any size at the start and does not count towards the number of resizing operations. ","Array,Dynamic Programming","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEz",Medium,41.7,12405,5171,,383,32,"Given a range, how can you find the minimum waste if you can't perform any resize operations? Can we build our solution using dynamic programming using the current index and the number of resizing operations performed as the states?",,
Maximum Product of the Length of Two Palindromic Substrings,maximum-product-of-the-length-of-two-palindromic-substrings,1336,"You are given a 0-indexed string s and are tasked with finding two non-intersecting palindromic substrings of odd length such that the product of their lengths is maximized. More formally, you want to choose four integers i, j, k, l such that 0 <= i <= j < k <= l < s.length and both the substrings s[i...j] and s[k...l] are palindromes and have odd lengths. s[i...j] denotes a substring from index i to index j inclusive. Return the maximum possible product of the lengths of the two non-intersecting palindromic substrings. A palindrome is a string that is the same forward and backward. A substring is a contiguous sequence of characters in a string. ","String,Rolling Hash,Hash Function","VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjU2NTk4,VG9waWNUYWdOb2RlOjYxMDY1",Hard,29.0,6832,1979,,121,25,"You can use Manacher's algorithm to get the maximum palindromic substring centered at each index After using Manacher's for each center use a line sweep from the center to the left and from the center to the right to find for each index the farthest center to it with distance ≤ palin[center] After that, find the maximum palindrome size for each prefix in the string and for each suffix and the answer would be max(prefix[i] * suffix[i + 1])",2130,Maximum Product of the Length of Two Palindromic Subsequences
Check If String Is a Prefix of Array,check-if-string-is-a-prefix-of-array,2093,"Given a string s and an array of strings words, determine whether s is a prefix string of words. A string s is a prefix string of words if s can be made by concatenating the first k strings in words for some positive k no larger than words.length. Return true if s is a prefix string of words, or false otherwise. ","Array,String","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEw",Easy,54.7,45019,24606,,212,31,There are only words.length prefix strings. Create all of them and see if s is one of them.,,
Remove Stones to Minimize the Total,remove-stones-to-minimize-the-total,2094,"You are given a 0-indexed integer array piles, where piles[i] represents the number of stones in the ith pile, and an integer k. You should apply the following operation exactly k times: Notice that you can apply the operation on the same pile more than once. Return the minimum possible total number of stones remaining after applying the k operations. floor(x) is the greatest integer that is smaller than or equal to x (i.e., rounds x down). ","Array,Heap (Priority Queue)","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjYxMDUw",Medium,56.5,31539,17804,,290,14,Choose the pile with the maximum number of stones each time. Use a data structure that helps you find the mentioned pile each time efficiently. One such data structure is a Priority Queue.,2310,Minimum Operations to Halve Array Sum
Minimum Number of Swaps to Make the String Balanced,minimum-number-of-swaps-to-make-the-string-balanced,2095,You are given a 0-indexed string s of even length n. The string consists of exactly n / 2 opening brackets '[' and n / 2 closing brackets ']'. A string is called balanced if and only if: You may swap the brackets at any two indices any number of times. Return the minimum number of swaps to make s balanced. ,"Two Pointers,String,Stack,Greedy","VG9waWNUYWdOb2RlOjk=,VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjE1,VG9waWNUYWdOb2RlOjE3",Medium,67.2,38067,25595,,736,29,"Iterate over the string and keep track of the number of opening and closing brackets on each step. If the number of closing brackets is ever larger, you need to make a swap. Swap it with the opening bracket closest to the end of s.","301,957,1371,1648","Remove Invalid Parentheses,Minimum Add to Make Parentheses Valid,Minimum Remove to Make Valid Parentheses,Minimum Insertions to Balance a Parentheses String"
Find the Longest Valid Obstacle Course at Each Position,find-the-longest-valid-obstacle-course-at-each-position,2096,"You want to build some obstacle courses. You are given a 0-indexed integer array obstacles of length n, where obstacles[i] describes the height of the ith obstacle. For every index i between 0 and n - 1 (inclusive), find the length of the longest obstacle course in obstacles such that: Return an array ans of length n, where ans[i] is the length of the longest obstacle course for index i as described above. ","Array,Binary Search,Binary Indexed Tree","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEx,VG9waWNUYWdOb2RlOjI4",Hard,45.3,18062,8190,,351,5,Can you keep track of the minimum height for each obstacle course length? You can use binary search to find the longest previous obstacle course length that satisfies the conditions.,300,Longest Increasing Subsequence
Employees With Missing Information,employees-with-missing-information,2110,Table: Employees  Table: Salaries  Write an SQL query to report the IDs of all the employees with missing information. The information of an employee is missing if: Return the result table ordered by employee_id in ascending order. The query result format is in the following example. ,Database,VG9waWNUYWdOb2RlOjYxMDQz,Easy,80.7,9639,7777,,66,2,,,
Binary Searchable Numbers in an Unsorted Array,binary-searchable-numbers-in-an-unsorted-array,2111,,"Array,Binary Search","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEx",Medium,66.8,2183,1458,,40,5,"The target will not be found if it is removed from the sequence. When does this occur? If a pivot is to the left of and is greater than the target, then the target will be removed. The same occurs when the pivot is to the right of and is less than the target. Since any element can be chosen as the pivot, for any target NOT to be removed, the condition described in the previous hint must never occur.",,
Number of Strings That Appear as Substrings in Word,number-of-strings-that-appear-as-substrings-in-word,2099,"Given an array of strings patterns and a string word, return the number of strings in patterns that exist as a substring in word. A substring is a contiguous sequence of characters within a string. ",String,VG9waWNUYWdOb2RlOjEw,Easy,79.4,34760,27602,,276,12,Deal with each of the patterns individually. Use the built-in function in the language you are using to find if the pattern exists as a substring in word.,,
Array With Elements Not Equal to Average of Neighbors,array-with-elements-not-equal-to-average-of-neighbors,2085,"You are given a 0-indexed array nums of distinct integers. You want to rearrange the elements in the array such that every element in the rearranged array is not equal to the average of its neighbors. More formally, the rearranged array should have the property such that for every i in the range 1 <= i < nums.length - 1, (nums[i-1] + nums[i+1]) / 2 is not equal to nums[i]. Return any rearrangement of nums that meets the requirements. ","Array,Greedy,Sorting","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjE3,VG9waWNUYWdOb2RlOjYxMDQ5",Medium,48.5,33552,16267,,256,17,A number can be the average of its neighbors if one neighbor is smaller than the number and the other is greater than the number. We can put numbers smaller than the median on odd indices and the rest on even indices.,"280,324","Wiggle Sort,Wiggle Sort II"
Minimum Non-Zero Product of the Array Elements,minimum-non-zero-product-of-the-array-elements,2100,"You are given a positive integer p. Consider an array nums (1-indexed) that consists of the integers in the inclusive range [1, 2p - 1] in their binary representations. You are allowed to do the following operation any number of times: For example, if x = 1101 and y = 0011, after swapping the 2nd bit from the right, we have x = 1111 and y = 0001. Find the minimum non-zero product of nums after performing the above operation any number of times. Return this product modulo 109 + 7. Note: The answer should be the minimum product before the modulo operation is done. ","Math,Greedy,Recursion","VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjE3,VG9waWNUYWdOb2RlOjMx",Medium,32.3,21092,6819,,113,278,"Try to minimize each element by swapping bits with any of the elements after it. If you swap out all the 1s in some element, this will lead to a product of zero.",,
Last Day Where You Can Still Cross,last-day-where-you-can-still-cross,2101,"There is a 1-based binary matrix where 0 represents land and 1 represents water. You are given integers row and col representing the number of rows and columns in the matrix, respectively. Initially on day 0, the entire matrix is land. However, each day a new cell becomes flooded with water. You are given a 1-based 2D array cells, where cells[i] = [ri, ci] represents that on the ith day, the cell on the rith row and cith column (1-based coordinates) will be covered with water (i.e., changed to 1). You want to find the last day that it is possible to walk from the top to the bottom by only walking on land cells. You can start from any cell in the top row and end at any cell in the bottom row. You can only travel in the four cardinal directions (left, right, up, and down). Return the last day where it is possible to walk from the top to the bottom by only walking on land cells. ","Array,Binary Search,Depth-First Search,Breadth-First Search,Union Find,Matrix","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEx,VG9waWNUYWdOb2RlOjIx,VG9waWNUYWdOb2RlOjIy,VG9waWNUYWdOb2RlOjIz,VG9waWNUYWdOb2RlOjYxMDUz",Hard,48.5,16843,8176,,419,8,What graph algorithm allows us to find whether a path exists? Can we use binary search to help us solve the problem?,821,Bricks Falling When Hit
Find if Path Exists in Graph,find-if-path-exists-in-graph,2121,"There is a bi-directional graph with n vertices, where each vertex is labeled from 0 to n - 1 (inclusive). The edges in the graph are represented as a 2D integer array edges, where each edges[i] = [ui, vi] denotes a bi-directional edge between vertex ui and vertex vi. Every vertex pair is connected by at most one edge, and no vertex has an edge to itself. You want to determine if there is a valid path that exists from vertex source to vertex destination. Given edges and the integers n, source, and destination, return true if there is a valid path from source to destination, or false otherwise. ","Depth-First Search,Breadth-First Search,Graph","VG9waWNUYWdOb2RlOjIx,VG9waWNUYWdOb2RlOjIy,VG9waWNUYWdOb2RlOjI0",Easy,50.2,164420,82591,,888,51,,"2201,2218","Valid Arrangement of Pairs,Paths in Maze That Lead to Same Room"
First and Last Call On the Same Day,first-and-last-call-on-the-same-day,2120,,Database,VG9waWNUYWdOb2RlOjYxMDQz,Hard,51.7,5826,3010,,48,11,,,
Count Nodes Equal to Sum of Descendants,count-nodes-equal-to-sum-of-descendants,2126,,"Tree,Depth-First Search,Binary Search Tree,Binary Tree","VG9waWNUYWdOb2RlOjIw,VG9waWNUYWdOb2RlOjIx,VG9waWNUYWdOb2RlOjMw,VG9waWNUYWdOb2RlOjYxMDU3",Medium,75.3,6772,5101,,92,2,Can we reuse previously calculated information? How can we calculate the sum of the current subtree using the sum of the child's subtree?,"508,1091","Most Frequent Subtree Sum,Maximum Average Subtree"
Minimum Time to Type Word Using Special Typewriter,minimum-time-to-type-word-using-special-typewriter,2088,"There is a special typewriter with lowercase English letters 'a' to 'z' arranged in a circle with a pointer. A character can only be typed if the pointer is pointing to that character. The pointer is initially pointing to the character 'a'. Each second, you may perform one of the following operations: Given a string word, return the minimum number of seconds to type out the characters in word. ","String,Greedy","VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjE3",Easy,71.5,26640,19051,,329,14,"There are only two possible directions you can go when you move to the next letter. When moving to the next letter, you will always go in the direction that takes the least amount of time.",1443,Minimum Distance to Type a Word Using Two Fingers
Maximum Matrix Sum,maximum-matrix-sum,2089,You are given an n x n integer matrix. You can do the following operation any number of times: Two elements are considered adjacent if and only if they share a border. Your goal is to maximize the summation of the matrix's elements. Return the maximum sum of the matrix's elements using the operation mentioned above. ,"Array,Greedy,Matrix","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjE3,VG9waWNUYWdOb2RlOjYxMDUz",Medium,44.7,22050,9860,,291,11,Try to use the operation so that each row has only one negative number. If you have only one negative element you cannot convert it to positive.,,
Number of Ways to Arrive at Destination,number-of-ways-to-arrive-at-destination,2090,"You are in a city that consists of n intersections numbered from 0 to n - 1 with bi-directional roads between some intersections. The inputs are generated such that you can reach any intersection from any other intersection and that there is at most one road between any two intersections. You are given an integer n and a 2D integer array roads where roads[i] = [ui, vi, timei] means that there is a road between intersections ui and vi that takes timei minutes to travel. You want to know in how many ways you can travel from intersection 0 to intersection n - 1 in the shortest amount of time. Return the number of ways you can arrive at your destination in the shortest amount of time. Since the answer may be large, return it modulo 109 + 7. ","Dynamic Programming,Graph,Topological Sort,Shortest Path","VG9waWNUYWdOb2RlOjEz,VG9waWNUYWdOb2RlOjI0,VG9waWNUYWdOb2RlOjI2,VG9waWNUYWdOb2RlOjYxMDc2",Medium,32.9,41803,13760,,795,23,"First use any shortest path algorithm to get edges where dist[u] + weight = dist[v], here dist[x] is the shortest distance between node 0 and x Using those edges only the graph turns into a dag now we just need to know the number of ways to get from node 0 to node n - 1 on a dag using dp","813,1325,2171","All Paths From Source to Target,Path with Maximum Probability,Second Minimum Time to Reach Destination"
Number of Ways to Separate Numbers,number-of-ways-to-separate-numbers,2091,"You wrote down many positive integers in a string called num. However, you realized that you forgot to add commas to seperate the different numbers. You remember that the list of integers was non-decreasing and that no integer had leading zeros. Return the number of possible lists of integers that you could have written down to get the string num. Since the answer may be large, return it modulo 109 + 7. ","String,Dynamic Programming,Suffix Array","VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjEz,VG9waWNUYWdOb2RlOjU2Njk4",Hard,22.3,12191,2715,,223,29,"If we know the current number has d digits, how many digits can the previous number have? Is there a quick way of calculating the number of possibilities for the previous number if we know that it must have less than or equal to d digits? Try to do some pre-processing.","91,639,1517","Decode Ways,Decode Ways II,Restore The Array"
Employees Whose Manager Left the Company,employees-whose-manager-left-the-company,2127,,Database,VG9waWNUYWdOb2RlOjYxMDQz,Easy,50.3,9339,4697,,27,5,,,
Find Greatest Common Divisor of Array,find-greatest-common-divisor-of-array,2106,"Given an integer array nums, return the greatest common divisor of the smallest number and largest number in nums. The greatest common divisor of two numbers is the largest positive integer that evenly divides both numbers. ","Array,Math,Number Theory","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjYxMDY3",Easy,77.9,50222,39136,,355,14,"Find the minimum and maximum in one iteration. Let them be mn and mx. Try all the numbers in the range [1, mn] and check the largest number which divides both of them.","1146,1947,2083","Greatest Common Divisor of Strings,Number of Different Subsequences GCDs,Three Divisors"
Find Unique Binary String,find-unique-binary-string,2107,"Given an array of strings nums containing n unique binary strings each of length n, return a binary string of length n that does not appear in nums. If there are multiple answers, you may return any of them. ","Array,String,Backtracking","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjE0",Medium,63.2,34802,21982,,487,24,We can convert the given strings into base 10 integers. Can we use recursion to generate all possible strings?,"268,448,894","Missing Number,Find All Numbers Disappeared in an Array,Random Pick with Blacklist"
Minimize the Difference Between Target and Chosen Elements,minimize-the-difference-between-target-and-chosen-elements,2108,You are given an m x n integer matrix mat and an integer target. Choose one integer from each row in the matrix such that the absolute difference between target and the sum of the chosen elements is minimized. Return the minimum absolute difference. The absolute difference between two numbers a and b is the absolute value of a - b. ,"Array,Dynamic Programming,Matrix","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEz,VG9waWNUYWdOb2RlOjYxMDUz",Medium,32.7,44943,14696,,478,89,"The sum of chosen elements will not be too large. Consider using a hash set to record all possible sums while iterating each row. Instead of keeping track of all possible sums, since in each row, we are adding positive numbers, only keep those that can be a candidate, not exceeding the target by too much.","416,1881,2067","Partition Equal Subset Sum,Closest Subsequence Sum,Maximum Number of Points with Cost"
Find Array Given Subset Sums,find-array-given-subset-sums,2109,"You are given an integer n representing the length of an unknown array that you are trying to recover. You are also given an array sums containing the values of all 2n subset sums of the unknown array (in no particular order). Return the array ans of length n representing the unknown array. If multiple answers exist, return any of them. An array sub is a subset of an array arr if sub can be obtained from arr by deleting some (possibly zero or all) elements of arr. The sum of the elements in sub is one possible subset sum of arr. The sum of an empty array is considered to be 0. Note: Test cases are generated such that there will always be at least one correct answer. ","Array,Divide and Conquer","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEy",Hard,48.4,6225,3014,,254,19,What information do the two largest elements tell us? Can we use recursion to check all possible states?,"78,90,2241","Subsets,Subsets II,Recover the Original Array"
