Question Title,Question Slug,Question ID,Question Text,Topic Tagged text,Topic Tagged ID,Difficulty Level,Success Rate,total submission,total accepted,company tag,Likes,Dislikes,Hints,Similar Questions ID,Similar Questions Text
Optimize Water Distribution in a Village,optimize-water-distribution-in-a-village,1144,,"Union Find,Graph,Minimum Spanning Tree","VG9waWNUYWdOb2RlOjIz,VG9waWNUYWdOb2RlOjI0,VG9waWNUYWdOb2RlOjYxMDgz",Hard,63.8,46477,29644,,804,32,"What if we model this problem as a graph problem? A house is a node and a pipe is a weighted edge. How to represent building wells in the graph model? Add a virtual node, connect it to houses with edges weighted by the costs to build wells in these houses. The problem is now reduced to a Minimum Spanning Tree problem.",,
Invalid Transactions,invalid-transactions,1272,"A transaction is possibly invalid if: You are given an array of strings transaction where transactions[i] consists of comma-separated values representing the name, time (in minutes), amount, and city of the transaction. Return a list of transactions that are possibly invalid. You may return the answer in any order. ","Array,Hash Table,String,Sorting","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjYxMDQ5",Medium,30.2,132943,40092,,285,1437,"Split each string into four arrays. For each transaction check if it's invalid, you can do this with just a loop with help of the four arrays generated on step 1. At the end you perform O(N ^ 2) operations.",,
Compare Strings by Frequency of the Smallest Character,compare-strings-by-frequency-of-the-smallest-character,1273,"Let the function f(s) be the frequency of the lexicographically smallest character in a non-empty string s. For example, if s = ""dcce"" then f(s) = 2 because the lexicographically smallest character is 'c', which has a frequency of 2. You are given an array of strings words and another array of query strings queries. For each query queries[i], count the number of words in words such that f(queries[i]) < f(W) for each W in words. Return an integer array answer, where each answer[i] is the answer to the ith query. ","Array,Hash Table,String,Binary Search,Sorting","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjEx,VG9waWNUYWdOb2RlOjYxMDQ5",Medium,61.1,106244,64885,,492,888,"For each string from words calculate the leading count and store it in an array, then sort the integer array. For each string from queries calculate the leading count ""p"" and in base of the sorted array calculated on the step 1 do a binary search to count the number of items greater than ""p"".",,
Remove Zero Sum Consecutive Nodes from Linked List,remove-zero-sum-consecutive-nodes-from-linked-list,1267,"Given the head of a linked list, we repeatedly delete consecutive sequences of nodes that sum to 0 until there are no such sequences. After doing so, return the head of the final linked list.  You may return any such answer.  (Note that in the examples below, all sequences are serializations of ListNode objects.)","Hash Table,Linked List","VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjc=",Medium,42.6,82720,35212,,1389,71,"Convert the linked list into an array. While you can find a non-empty subarray with sum = 0, erase it. Convert the array into a linked list.",1618,Delete N Nodes After M Nodes of a Linked List
Dinner Plate Stacks,dinner-plate-stacks,1270,"You have an infinite number of stacks arranged in a row and numbered (left to right) from 0, each of the stacks has the same maximum capacity. Implement the DinnerPlates class: ","Hash Table,Stack,Design,Heap (Priority Queue)","VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjE1,VG9waWNUYWdOb2RlOjI1,VG9waWNUYWdOb2RlOjYxMDUw",Hard,34.4,39320,13531,,317,48,Use a data structure to save the plate status. You may need to operate the exact index. Maintain the leftmost vacant stack and the rightmost non-empty stack. Use a list of stack to store the plate status. Use heap to maintain the leftmost and rightmost valid stack.,,
Immediate Food Delivery I,immediate-food-delivery-i,1291,,Database,VG9waWNUYWdOb2RlOjYxMDQz,Easy,83.2,44636,37150,,152,10,,,
Immediate Food Delivery II,immediate-food-delivery-ii,1292,,Database,VG9waWNUYWdOb2RlOjYxMDQz,Medium,63.8,35013,22325,,87,43,,,
Prime Arrangements,prime-arrangements,1279,"Return the number of permutations of 1 to n so that prime numbers are at prime indices (1-indexed.) (Recall that an integer is prime if and only if it is greater than 1, and cannot be written as a product of two positive integers both smaller than it.) Since the answer may be large, return the answer modulo 10^9 + 7. ",Math,VG9waWNUYWdOb2RlOjg=,Easy,52.8,37583,19850,,243,352,Solve the problem for prime numbers and composite numbers separately. Multiply the number of permutations of prime numbers over prime indices with the number of permutations of composite numbers over composite indices. The number of permutations equals the factorial.,,
Diet Plan Performance,diet-plan-performance,1280,,"Array,Sliding Window","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjU1ODIx",Easy,52.7,46025,24237,,122,255,Use sliding window technique (aka two pointers).,,
Can Make Palindrome from Substring,can-make-palindrome-from-substring,1281,"You are given a string s and array queries where queries[i] = [lefti, righti, ki]. We may rearrange the substring s[lefti...righti] for each query and then choose up to ki of them to replace with any lowercase English letter. If the substring is possible to be a palindrome string after the operations above, the result of the query is true. Otherwise, the result is false. Return a boolean array answer where answer[i] is the result of the ith query queries[i]. Note that each letter is counted individually for replacement, so if, for example s[lefti...righti] = ""aaa"", and ki = 2, we can only replace two of the letters. Also, note that no query modifies the initial string s.  Example : Example 2:  Constraints:","Hash Table,String,Bit Manipulation,Prefix Sum","VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjE5,VG9waWNUYWdOb2RlOjYxMDY4",Medium,37.3,53310,19896,,525,225,"Since we can rearrange the substring, all we care about is the frequency of each character in that substring. How to find the character frequencies efficiently ? As a preprocess, calculate the accumulate frequency of all characters for all prefixes of the string. How to check if a substring can be changed to a palindrome given its characters frequency ? Count the number of odd frequencies, there can be at most one odd frequency in a palindrome.",2165,Plates Between Candles
Number of Valid Words for Each Puzzle,number-of-valid-words-for-each-puzzle,1282,,"Array,Hash Table,String,Bit Manipulation,Trie","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjE5,VG9waWNUYWdOb2RlOjI3",Hard,46.8,56822,26567,,1073,72,"Exploit the fact that the length of the puzzle is only 7. Use bit-masks to represent the word and puzzle strings. For each puzzle, count the number of words whose bit-mask is a sub-mask of the puzzle's bit-mask.",,
Reformat Department Table,reformat-department-table,1301,Table: Department  Write an SQL query to reformat the table such that there is a department id column and a revenue column for each month. Return the result table in any order. The query result format is in the following example. ,Database,VG9waWNUYWdOb2RlOjYxMDQz,Easy,82.4,83047,68406,,428,326,,,
Count Substrings with Only One Distinct Letter,count-substrings-with-only-one-distinct-letter,1131,,"Math,String","VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjEw",Easy,78.8,26041,20511,,269,44,"What if we divide the string into substrings containing only one distinct character with maximal lengths? Now that you have sub-strings with only one distinct character, Try to come up with a formula that counts the number of its sub-strings. Alternatively, Observe that the constraints are small so you can use brute force.",,
Before and After Puzzle,before-and-after-puzzle,1132,,"Array,Hash Table,String,Sorting","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjYxMDQ5",Medium,45.0,19822,8911,,62,141,"What if you check every pair of strings (bruteforce)? For every two strings, check if they can form a puzzle by comparing their last and first words.",,
Shortest Distance to Target Color,shortest-distance-to-target-color,1134,,"Array,Binary Search,Dynamic Programming","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEx,VG9waWNUYWdOb2RlOjEz",Medium,54.1,42127,22808,,350,15,Greedy solution is too slow because of the limits. Can you solve this problem offline by doing some pre-processing? Calculate the answers for all indexes moving to their left and to their right.,,
Maximum Number of Ones,maximum-number-of-ones,1152,,"Greedy,Heap (Priority Queue)","VG9waWNUYWdOb2RlOjE3,VG9waWNUYWdOb2RlOjYxMDUw",Hard,60.3,3578,2156,,102,9,"Think of a greedy mathematical solution. Say you choose to set some cell (i, j) to 1, all cells (x, y) such that i % sideLength == x % sideLength and j % sideLength == y % sideLength can also be set to 1 without increasing the max number of ones in a sub-matrix. In one move, choose to set all the cells with some modulus (i % sideLength, j % sideLength) to 1. Choose the cells with max frequency.",,
Distance Between Bus Stops,distance-between-bus-stops,1287,A bus has n stops numbered from 0 to n - 1 that form a circle. We know the distance between all pairs of neighboring stops where distance[i] is the distance between the stops number i and (i + 1) % n. The bus goes along both directions i.e. clockwise and counterclockwise. Return the shortest distance between the given start and destination stops. ,Array,VG9waWNUYWdOb2RlOjU=,Easy,54.0,76073,41117,,512,58,Find the distance between the two stops if the bus moved in clockwise or counterclockwise directions.,,
Day of the Week,day-of-the-week,1289,"Given a date, return the corresponding day of the week for that date. The input is given as three integers representing the day, month and year respectively. Return the answer as one of the following values {""Sunday"", ""Monday"", ""Tuesday"", ""Wednesday"", ""Thursday"", ""Friday"", ""Saturday""}. ",Math,VG9waWNUYWdOb2RlOjg=,Easy,58.4,73088,42700,,229,1875,Sum up the number of days for the years before the given year. Handle the case of a leap year. Find the number of days for each month of the given year.,,
Maximum Subarray Sum with One Deletion,maximum-subarray-sum-with-one-deletion,1288,"Given an array of integers, return the maximum sum for a non-empty subarray (contiguous elements) with at most one element deletion. In other words, you want to choose a subarray and optionally delete one element from it so that there is still at least one element left and the sum of the remaining elements is maximum possible. Note that the subarray needs to be non-empty after deleting one element. ","Array,Dynamic Programming","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEz",Medium,40.6,77540,31492,,1222,42,"How to solve this problem if no deletions are allowed ? Try deleting each element and find the maximum subarray sum to both sides of that element. To do that efficiently, use the idea of Kadane's algorithm.",,
Make Array Strictly Increasing,make-array-strictly-increasing,1290,"Given two integer arrays arr1 and arr2, return the minimum number of operations (possibly zero) needed to make arr1 strictly increasing. In one operation, you can choose two indices 0 <= i < arr1.length and 0 <= j < arr2.length and do the assignment arr1[i] = arr2[j]. If there is no way to make arr1 strictly increasing, return -1. ","Array,Binary Search,Dynamic Programming","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEx,VG9waWNUYWdOb2RlOjEz",Hard,44.4,25430,11302,,595,16,Use dynamic programming. The state would be the index in arr1 and the index of the previous element in arr2 after sorting it and removing duplicates.,,
Design Bounded Blocking Queue,design-bounded-blocking-queue,1209,,Concurrency,VG9waWNUYWdOb2RlOjYxMDQ1,Medium,73.0,48963,35751,,413,32,,,
Maximum Number of Balloons,maximum-number-of-balloons,1297,"Given a string text, you want to use the characters of text to form as many instances of the word ""balloon"" as possible. You can use each character in text at most once. Return the maximum number of instances that can be formed. ","Hash Table,String,Counting","VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjYxMDYy",Easy,62.5,175531,109751,,1002,68,"Count the frequency of letters in the given string. Find the letter than can make the minimum number of instances of the word ""balloon"".",,
Reverse Substrings Between Each Pair of Parentheses,reverse-substrings-between-each-pair-of-parentheses,1298,"You are given a string s that consists of lower case English letters and brackets. Reverse the strings in each pair of matching parentheses, starting from the innermost one. Your result should not contain any brackets. ","String,Stack","VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjE1",Medium,65.7,72801,47800,,1269,34,Find all brackets in the string. Does the order of the reverse matter ? The order does not matter.,,
K-Concatenation Maximum Sum,k-concatenation-maximum-sum,1299,"Given an integer array arr and an integer k, modify the array by repeating it k times. For example, if arr = [1, 2] and k = 3 then the modified array will be [1, 2, 1, 2, 1, 2]. Return the maximum sub-array sum in the modified array. Note that the length of the sub-array can be 0 and its sum in that case is 0. As the answer can be very large, return the answer modulo 109 + 7. ","Array,Dynamic Programming","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEz",Medium,24.1,99886,24098,,891,86,"How to solve the problem for k=1 ? Use Kadane's algorithm for k=1. What are the possible cases for the answer ? The answer is the maximum between, the answer for k=1, the sum of the whole array multiplied by k, or the maximum suffix sum plus the maximum prefix sum plus (k-2) multiplied by the whole array sum for k > 1.",,
Critical Connections in a Network,critical-connections-in-a-network,1300,"There are n servers numbered from 0 to n - 1 connected by undirected server-to-server connections forming a network where connections[i] = [ai, bi] represents a connection between servers ai and bi. Any server can reach other servers directly or indirectly through the network. A critical connection is a connection that, if removed, will make some servers unable to reach some other server. Return all critical connections in the network in any order. ","Depth-First Search,Graph,Biconnected Component","VG9waWNUYWdOb2RlOjIx,VG9waWNUYWdOb2RlOjI0,VG9waWNUYWdOb2RlOjYxMDg0",Hard,52.0,278178,144789,,3465,140,Use Tarjan's algorithm.,,
Monthly Transactions I,monthly-transactions-i,1317,,Database,VG9waWNUYWdOb2RlOjYxMDQz,Medium,67.4,32379,21813,,107,20,,1328,Monthly Transactions II
Tournament Winners,tournament-winners,1318,,Database,VG9waWNUYWdOb2RlOjYxMDQz,Hard,52.0,24820,12909,,91,44,,,
Fizz Buzz Multithreaded,fizz-buzz-multithreaded,1316,"You have the four functions: You are given an instance of the class FizzBuzz that has four functions: fizz, buzz, fizzbuzz and number. The same instance of FizzBuzz will be passed to four different threads: Modify the given class to output the series [1, 2, ""Fizz"", 4, ""Buzz"", ...] where the ith token (1-indexed) of the series is: Implement the FizzBuzz class: ",Concurrency,VG9waWNUYWdOb2RlOjYxMDQ1,Medium,72.2,38502,27784,,351,270,,"412,1216","Fizz Buzz,Print Zero Even Odd"
How Many Apples Can You Put into the Basket,how-many-apples-can-you-put-into-the-basket,1141,,"Array,Greedy,Sorting","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjE3,VG9waWNUYWdOb2RlOjYxMDQ5",Easy,67.4,28033,18893,,151,13,What if you think in a greedy approach? The best apple to take in one step is the one with the smallest weight. Sort the array and take apples with smaller weight first.,,
Minimum Knight Moves,minimum-knight-moves,1142,,Breadth-First Search,VG9waWNUYWdOb2RlOjIy,Medium,39.6,276562,109450,,1098,334,"You can simulate the movements since the limits are low. Is there a search algorithm applicable to this problem? Since we want the minimum number of moves, we can use Breadth First Search.",,
Find Smallest Common Element in All Rows,find-smallest-common-element-in-all-rows,1143,,"Array,Hash Table,Binary Search,Matrix,Counting","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjEx,VG9waWNUYWdOb2RlOjYxMDUz,VG9waWNUYWdOb2RlOjYxMDYy",Medium,76.0,35494,26965,,356,25,Notice that each row has no duplicates. Is counting the frequency of elements enough to find the answer? Use a data structure to count the frequency of elements. Find an element whose frequency equals the number of rows.,,
Minimum Time to Build Blocks,minimum-time-to-build-blocks,1167,,"Math,Greedy,Heap (Priority Queue)","VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjE3,VG9waWNUYWdOb2RlOjYxMDUw",Hard,40.4,8368,3378,,144,18,"A greedy approach will not work as the examples show. Try all possible moves using DP. For the DP state, dp[i][j] is the minimum time cost to build the first i blocks using j workers. In one step you can either assign a worker to a block or choose a number of workers to split. If you choose to assign a worker to a block it is always better to assign him to the block with the maximum time so we sort the array before using DP. To optimize the solution from O(n^3) to O(n^2) notice that if you choose to split, it is always better to split all the workers you have.",,
Minimum Absolute Difference,minimum-absolute-difference,1306,"Given an array of distinct integers arr, find all pairs of elements with the minimum absolute difference of any two elements. Return a list of pairs in ascending order(with respect to pairs), each pair [a, b] follows ","Array,Sorting","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjYxMDQ5",Easy,69.8,170198,118863,,1465,58,Find the minimum absolute difference between two elements in the array. The minimum absolute difference must be a difference between two consecutive elements in the sorted array.,2248,Minimum Cost of Buying Candies With Discount
Ugly Number III,ugly-number-iii,1307,"An ugly number is a positive integer that is divisible by a, b, or c. Given four integers n, a, b, and c, return the nth ugly number. ","Math,Binary Search,Number Theory","VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjEx,VG9waWNUYWdOb2RlOjYxMDY3",Medium,27.7,69539,19251,,750,394,"Write a function f(k) to determine how many ugly numbers smaller than k. As f(k) is non-decreasing, try binary search. Find all ugly numbers in [1, LCM(a, b, c)] (LCM is Least Common Multiple). Use inclusion-exclusion principle to expand the result.",264,Ugly Number II
Smallest String With Swaps,smallest-string-with-swaps,1308,"You are given a string s, and an array of pairs of indices in the string pairs where pairs[i] = [a, b] indicates 2 indices(0-indexed) of the string. You can swap the characters at any pair of indices in the given pairs any number of times. Return the lexicographically smallest string that s can be changed to after using the swaps. ","Hash Table,String,Depth-First Search,Breadth-First Search,Union Find","VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjIx,VG9waWNUYWdOb2RlOjIy,VG9waWNUYWdOb2RlOjIz",Medium,52.7,87654,46225,,1506,51,"Think of it as a graph problem. Consider the pairs as connected nodes in the graph, what can you do with a connected component of indices ? We can sort each connected component alone to get the lexicographically minimum string.","1840,2198,2327","Minimize Hamming Distance After Swap Operations,Process Restricted Friend Requests,Largest Number After Digit Swaps by Parity"
Sort Items by Groups Respecting Dependencies,sort-items-by-groups-respecting-dependencies,1309,There are n items each belonging to zero or one of m groups where group[i] is the group that the i-th item belongs to and it's equal to -1 if the i-th item belongs to no group. The items and the groups are zero indexed. A group can have no item belonging to it. Return a sorted list of the items such that: Return any solution if there is more than one solution and return an empty list if there is no solution. ,"Depth-First Search,Breadth-First Search,Graph,Topological Sort","VG9waWNUYWdOb2RlOjIx,VG9waWNUYWdOb2RlOjIy,VG9waWNUYWdOb2RlOjI0,VG9waWNUYWdOb2RlOjI2",Hard,49.4,23940,11836,,580,85,"Think of it as a graph problem. We need to find a topological order on the dependency graph. Build two graphs, one for the groups and another for the items.",,
Last Person to Fit in the Bus,last-person-to-fit-in-the-bus,1327,,Database,VG9waWNUYWdOb2RlOjYxMDQz,Medium,73.7,38914,28677,,195,17,,"1439,2152,2158","Running Total for Different Genders,The Number of Seniors and Juniors to Join the Company,The Number of Seniors and Juniors to Join the Company II"
Monthly Transactions II,monthly-transactions-ii,1328,,Database,VG9waWNUYWdOb2RlOjYxMDQz,Medium,44.7,33941,15174,,100,385,,1317,Monthly Transactions I
Design Skiplist,design-skiplist,1337,"Design a Skiplist without using any built-in libraries. A skiplist is a data structure that takes O(log(n)) time to add, erase and search. Comparing with treap and red-black tree which has the same function and performance, the code length of Skiplist can be comparatively short and the idea behind Skiplists is just simple linked lists. For example, we have a Skiplist containing [30,40,50,60,70,90] and we want to add 80 and 45 into it. The Skiplist works this way: Artyom Kalinin [CC BY-SA 3.0], via Wikimedia Commons You can see there are many layers in the Skiplist. Each layer is a sorted linked list. With the help of the top layers, add, erase and search can be faster than O(n). It can be proven that the average time complexity for each operation is O(log(n)) and space complexity is O(n). See more about Skiplist: https://en.wikipedia.org/wiki/Skip_list Implement the Skiplist class: Note that duplicates may exist in the Skiplist, your code needs to handle this situation. ","Linked List,Design","VG9waWNUYWdOb2RlOjc=,VG9waWNUYWdOb2RlOjI1",Hard,59.9,20383,12209,,395,49,,"816,817,838","Design HashSet,Design HashMap,Design Linked List"
Unique Number of Occurrences,unique-number-of-occurrences,1319,"Given an array of integers arr, return true if the number of occurrences of each value in the array is unique, or false otherwise. ","Array,Hash Table","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjY=",Easy,72.0,170248,122558,,1402,33,Find the number of occurrences of each element in the array using a hash map. Iterate through the hash map and check if there is a repeated value.,,
Get Equal Substrings Within Budget,get-equal-substrings-within-budget,1321,"You are given two strings s and t of the same length and an integer maxCost. You want to change s to t. Changing the ith character of s to ith character of t costs |s[i] - t[i]| (i.e., the absolute difference between the ASCII values of the characters). Return the maximum length of a substring of s that can be changed to be the same as the corresponding substring of t with a cost less than or equal to maxCost. If there is no substring from s that can be changed to its corresponding substring from t, return 0. ","String,Binary Search,Sliding Window,Prefix Sum","VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjEx,VG9waWNUYWdOb2RlOjU1ODIx,VG9waWNUYWdOb2RlOjYxMDY4",Medium,46.5,61338,28510,,632,43,Calculate the differences between a[i] and b[i]. Use a sliding window to track the longest valid substring.,,
Remove All Adjacent Duplicates in String II,remove-all-adjacent-duplicates-in-string-ii,1320,"You are given a string s and an integer k, a k duplicate removal consists of choosing k adjacent and equal letters from s and removing them, causing the left and the right side of the deleted substring to concatenate together. We repeatedly make k duplicate removals on s until we no longer can. Return the final string after all such duplicate removals have been made. It is guaranteed that the answer is unique. ","String,Stack","VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjE1",Medium,56.0,279451,156418,,2575,49,"Use a stack to store the characters, when there are k same characters, delete them. To make it more efficient, use a pair to store the value and the count of each character.","1128,2307","Remove All Adjacent Duplicates In String,Replace Non-Coprime Numbers in Array"
Minimum Moves to Reach Target with Rotations,minimum-moves-to-reach-target-with-rotations,1322,"In an n*n grid, there is a snake that spans 2 cells and starts moving from the top left corner at (0, 0) and (0, 1). The grid has empty cells represented by zeros and blocked cells represented by ones. The snake wants to reach the lower right corner at (n-1, n-2) and (n-1, n-1). In one move the snake can: Return the minimum number of moves to reach the target. If there is no way to reach the target, return -1. ","Array,Breadth-First Search,Matrix","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjIy,VG9waWNUYWdOb2RlOjYxMDUz",Hard,48.1,14940,7180,,200,59,"Use BFS to find the answer. The state of the BFS is the position (x, y) along with a binary value that specifies if the position is horizontal or vertical.",,
Queries Quality and Percentage,queries-quality-and-percentage,1338,,Database,VG9waWNUYWdOb2RlOjYxMDQz,Easy,70.8,33752,23882,,91,150,,1773,Percentage of Users Attended a Contest
Team Scores in Football Tournament,team-scores-in-football-tournament,1339,,Database,VG9waWNUYWdOb2RlOjYxMDQz,Medium,57.4,43088,24716,,232,19,,,
Intersection of Three Sorted Arrays,intersection-of-three-sorted-arrays,1149,,"Array,Hash Table,Binary Search,Counting","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjEx,VG9waWNUYWdOb2RlOjYxMDYy",Easy,79.9,80935,64671,,431,22,Count the frequency of all elements in the three arrays. The elements that appeared in all the arrays would have a frequency of 3.,349,Intersection of Two Arrays
Two Sum BSTs,two-sum-bsts,1150,,"Two Pointers,Binary Search,Stack,Tree,Depth-First Search,Binary Search Tree,Binary Tree","VG9waWNUYWdOb2RlOjk=,VG9waWNUYWdOb2RlOjEx,VG9waWNUYWdOb2RlOjE1,VG9waWNUYWdOb2RlOjIw,VG9waWNUYWdOb2RlOjIx,VG9waWNUYWdOb2RlOjMw,VG9waWNUYWdOb2RlOjYxMDU3",Medium,66.6,48465,32283,,381,37,How can you reduce this problem to the classical Two Sum problem? Do an in-order traversal of each tree to convert them to sorted arrays. Solve the classical Two Sum problem.,653,Two Sum IV - Input is a BST
Stepping Numbers,stepping-numbers,1151,,"Backtracking,Breadth-First Search","VG9waWNUYWdOb2RlOjE0,VG9waWNUYWdOb2RlOjIy",Medium,45.5,16460,7482,,156,16,"Try to generate the numbers using recursion. In one step in the recursion, add a valid digit to the right of the current number. Save the number if it's in the range between low and high.",,
Valid Palindrome III,valid-palindrome-iii,1178,,"String,Dynamic Programming","VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjEz",Hard,50.8,65758,33415,,488,6,Can you reduce this problem to a classic problem? The problem is equivalent to finding any palindromic subsequence of length at least N-K where N is the length of the string. Try to find the longest palindromic subsequence. Use DP to do that.,680,Valid Palindrome II
Minimum Cost to Move Chips to The Same Position,minimum-cost-to-move-chips-to-the-same-position,1329,"We have n chips, where the position of the ith chip is position[i]. We need to move all the chips to the same position. In one step, we can change the position of the ith chip from position[i] to: Return the minimum cost needed to move all the chips to the same position. ","Array,Math,Greedy","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjE3",Easy,72.7,129741,94327,,1457,197,"The first move keeps the parity of the element as it is. The second move changes the parity of the element. Since the first move is free, if all the numbers have the same parity, the answer would be zero. Find the minimum cost to make all the numbers have the same parity.",1895,Minimum Number of Operations to Move All Balls to Each Box
Longest Arithmetic Subsequence of Given Difference,longest-arithmetic-subsequence-of-given-difference,1330,"Given an integer array arr and an integer difference, return the length of the longest subsequence in arr which is an arithmetic sequence such that the difference between adjacent elements in the subsequence equals difference. A subsequence is a sequence that can be derived from arr by deleting some or no elements without changing the order of the remaining elements. ","Array,Hash Table,Dynamic Programming","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjEz",Medium,51.3,90972,46671,,983,42,Use dynamic programming. Let dp[i] be the maximum length of a subsequence of the given difference whose last element is i. dp[i] = 1 + dp[i-k],,
Path with Maximum Gold,path-with-maximum-gold,1331,"In a gold mine grid of size m x n, each cell in this mine has an integer representing the amount of gold in that cell, 0 if it is empty. Return the maximum amount of gold you can collect under the conditions: ","Array,Backtracking,Matrix","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjE0,VG9waWNUYWdOb2RlOjYxMDUz",Medium,65.8,122990,80868,,1830,48,Use recursion to try all such paths and find the one with the maximum value.,,
Count Vowels Permutation,count-vowels-permutation,1332,"Given an integer n, your task is to count how many strings of length n can be formed under the following rules: Since the answer may be too large, return it modulo 10^9 + 7. ",Dynamic Programming,VG9waWNUYWdOb2RlOjEz,Hard,56.3,82829,46616,,934,92,Use dynamic programming. Let dp[i][j] be the number of strings of length i that ends with the j-th vowel. Deduce the recurrence from the given relations between vowels.,,
Split a String in Balanced Strings,split-a-string-in-balanced-strings,1341,"Balanced strings are those that have an equal quantity of 'L' and 'R' characters. Given a balanced string s, split it in the maximum amount of balanced strings. Return the maximum amount of split balanced strings. ","String,Greedy,Counting","VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjE3,VG9waWNUYWdOb2RlOjYxMDYy",Easy,84.7,231115,195643,,1680,747,Loop from left to right maintaining a balance variable when it gets an L increase it by one otherwise decrease it by one. Whenever the balance variable reaches zero then we increase the answer by one.,,
Queens That Can Attack the King,queens-that-can-attack-the-king,1342,"On an 8x8 chessboard, there can be multiple Black Queens and one White King. Given an array of integer coordinates queens that represents the positions of the Black Queens, and a pair of coordinates king that represent the position of the White King, return the coordinates of all the queens (in any order) that can attack the King. ","Array,Matrix,Simulation","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjYxMDUz,VG9waWNUYWdOb2RlOjYxMDU1",Medium,71.1,44750,31819,,674,124,Check 8 directions around the King. Find the nearest queen in each direction.,,
Dice Roll Simulation,dice-roll-simulation,1343,"A die simulator generates a random number from 1 to 6 for each roll. You introduced a constraint to the generator such that it cannot roll the number i more than rollMax[i] (1-indexed) consecutive times. Given an array of integers rollMax and an integer n, return the number of distinct sequences that can be obtained with exact n rolls. Since the answer may be too large, return it modulo 109 + 7. Two sequences are considered different if at least one element differs from each other. ","Array,Dynamic Programming","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEz",Hard,47.8,45213,21615,,680,175,"Think on Dynamic Programming. DP(pos, last) which means we are at the position pos having as last the last character seen.",2155,Find Missing Observations
Maximum Equal Frequency,maximum-equal-frequency,1344,"Given an array nums of positive integers, return the longest possible length of an array prefix of nums, such that it is possible to remove exactly one element from this prefix so that every number that has appeared in it will have the same number of occurrences. If after removing one element there are no remaining elements, it's still considered that every appeared number has the same number of ocurrences (0). ","Array,Hash Table","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjY=",Hard,36.6,28983,10611,,359,41,"Keep track of the min and max frequencies. The number to be eliminated must have a frequency of 1, same as the others or the same +1.",,
Report Contiguous Dates,report-contiguous-dates,1357,,Database,VG9waWNUYWdOb2RlOjYxMDQz,Hard,63.2,21429,13538,,218,18,,"1420,1759","Find the Start and End Number of Continuous Ranges,Find the Missing IDs"
